symbol,score,last_close,rsi,sma20,sma50,macd_hist,reasons
CHAMBLFERT,1.6,543.2000122070312,47.84339741238377,548.6025024414063,544.1935919189453,-0.5486879888496387,SMA20 > SMA50
BOSCHLTD,1.6,39790.0,49.65739622150791,40267.5,39308.750859375,-229.23788697384862,SMA20 > SMA50
ULTRACEMCO,1.6,12508.0,48.672815414209985,12593.6,12476.715390625,-16.092431026955815,SMA20 > SMA50
UPL,1.6,691.0999755859375,44.450992156548146,706.6199981689454,703.0680004882812,-1.766980673204269,SMA20 > SMA50
NESTLEIND,1.6,1194.5,52.38263090064259,1192.8799926757813,1171.2980029296875,-0.8270706349983392,SMA20 > SMA50
ZFCVINDIA,1.6,13240.0,38.05712672426919,13836.75,13646.05818359375,-75.10765604315984,SMA20 > SMA50
ECLERX,1.6,4270.2998046875,50.29741422606255,4379.4349609375,4054.1115283203126,-29.172275055318693,SMA20 > SMA50
ACMESOLAR,1.6,295.0,49.16338609061032,298.4875015258789,288.2377990722656,-0.7411911384582419,SMA20 > SMA50
VEDL,1.5,455.6000061035156,62.93923617730174,439.5850006103516,431.08531188964844,2.0971439564382344,SMA20 > SMA50
WIPRO,1.5,255.8800048828125,58.25640094090301,251.14849853515625,250.00592346191405,0.8434074168796344,SMA20 > SMA50
ZYDUSLIFE,1.5,1037.300048828125,61.51903078859388,1017.1599975585938,987.1153234863282,0.9812694028208178,SMA20 > SMA50
WAAREEENER,1.5,3526.300048828125,58.75697449047338,3381.2150268554688,3226.17201171875,14.119058540949823,SMA20 > SMA50
NLCINDIA,1.5,260.2699890136719,67.19672329240706,241.40074462890624,237.87094451904298,2.3359865215935,SMA20 > SMA50
NMDC,1.5,76.52999877929688,67.04093536745177,73.46650123596191,71.49019775390624,0.21507855394495978,SMA20 > SMA50
AMBER,1.5,8286.5,68.5377176543971,7747.325,7590.96,64.58904921387693,SMA20 > SMA50
MANAPPURAM,1.5,286.5,56.535708161633856,282.4425018310547,270.78373474121094,0.01879138535958358,SMA20 > SMA50
LT,1.5,3675.39990234375,61.68143165629805,3589.605017089844,3577.5980224609375,14.456475865798904,SMA20 > SMA50
LTIM,1.5,5509.5,68.71735675923264,5264.85,5187.9,32.35252150811655,SMA20 > SMA50
MUTHOOTFIN,1.5,2934.89990234375,63.41942428919857,2824.2,2720.3960009765624,7.704538424799978,SMA20 > SMA50
MPHASIS,1.5,2993.800048828125,62.31266642326321,2898.0199951171876,2815.6819970703127,9.539034828078108,SMA20 > SMA50
MSUMI,1.5,48.459999084472656,66.72547803979631,45.71849956512451,42.54079978942871,0.12712261992200657,SMA20 > SMA50
CHENNPETRO,1.5,742.4000244140625,64.41184974705497,704.5800048828125,696.1424475097656,4.589339326800172,SMA20 > SMA50
CENTURYPLY,1.5,815.0999755859375,68.2940166664404,782.2110137939453,754.2311328125,1.907027499784558,SMA20 > SMA50
CAPLIPOINT,1.5,2343.0,68.21009854838627,2189.87373046875,2124.88671875,15.952823350502257,SMA20 > SMA50
TATAMOTORS,1.5,707.4500122070312,55.784577214147895,698.477505493164,683.1510009765625,0.6100393306062237,SMA20 > SMA50
TATAINVEST,1.5,7333.5,68.88381756767262,6904.125,6839.84,63.43159205610741,SMA20 > SMA50
